Energy delta[Wh],GHI,temp,pressure,humidity,wind_speed,rain_1h,snow_1h,clouds_all,isSun,sunlightTime,dayLength,SunlightTime/daylength,hour,month
0,0,-1.3,1010,80,6.5,0,0,93,0,0,465,0,23,1
0,0,-1.3,1010,80,6.5,0,0,93,0,0,465,0,23,1
0,0,-3.2,1019,90,5.3,0,0,80,0,0,465,0,0,1
0,0,-3.2,1019,90,5.3,0,0,80,0,0,465,0,0,1
0,0,-3.2,1019,90,5.3,0,0,80,0,0,465,0,0,1
0,0,-3.2,1019,90,5.3,0,0,80,0,0,465,0,0,1
0,0,-3.2,1018,90,5.4,0,0,81,0,0,465,0,1,1
0,0,-3.2,1018,90,5.4,0,0,81,0,0,465,0,1,1
0,0,-3.2,1018,90,5.4,0,0,81,0,0,465,0,1,1
0,0,-3.2,1018,90,5.4,0,0,81,0,0,465,0,1,1
0,0,-2.6,1017,90,5.2,0,0,76,0,0,465,0,2,1
0,0,-2.6,1017,90,5.2,0,0,76,0,0,465,0,2,1
0,0,-2.6,1017,90,5.2,0,0,76,0,0,465,0,2,1
0,0,-2.6,1017,90,5.2,0,0,76,0,0,465,0,2,1
0,0,-2.5,1017,89,5.4,0,0,74,0,0,465,0,3,1
0,0,-2.5,1017,89,5.4,0,0,74,0,0,465,0,3,1
0,0,-2.5,1017,89,5.4,0,0,74,0,0,465,0,3,1
0,0,-2.5,1017,89,5.4,0,0,74,0,0,465,0,3,1
0,0,-2.5,1016,89,5.7,0,0,55,0,0,465,0,4,1
0,0,-2.5,1016,89,5.7,0,0,55,0,0,465,0,4,1
0,0,-2.5,1016,89,5.7,0,0,55,0,0,465,0,4,1
0,0,-2.5,1016,89,5.7,0,0,55,0,0,465,0,4,1
0,0,-2.4,1016,90,5.8,0,0,41,0,0,465,0,5,1
0,0,-2.4,1016,90,5.8,0,0,41,0,0,465,0,5,1
0,0,-2.4,1016,90,5.8,0,0,41,0,0,465,0,5,1
0,0,-2.4,1016,90,5.8,0,0,41,0,0,465,0,5,1
0,0,-2.8,1016,90,5.7,0,0,38,0,0,465,0,6,1
0,0,-2.8,1016,90,5.7,0,0,38,0,0,465,0,6,1
0,0,-2.8,1016,90,5.7,0,0,38,0,0,465,0,6,1
0,0,-2.8,1016,90,5.7,0,0,38,0,0,465,0,6,1
0,0,-3.4,1016,90,5.8,0,0,30,0,0,465,0,7,1
0,0.8,-3.4,1016,90,5.8,0,0,30,1,15,465,0.03,7,1
0,4.7,-3.4,1016,90,5.8,0,0,30,1,30,465,0.06,7,1
0,10,-3.4,1016,90,5.8,0,0,30,1,45,465,0.1,7,1
0,16,-3.5,1016,89,6.2,0,0,29,1,60,465,0.13,8,1
0,22.1,-3.5,1016,89,6.2,0,0,29,1,75,465,0.16,8,1
0,28.1,-3.5,1016,89,6.2,0,0,29,1,90,465,0.19,8,1
0,33.8,-3.5,1016,89,6.2,0,0,29,1,105,465,0.23,8,1
0,39.1,-2.8,1016,86,6.2,0,0,19,1,120,465,0.26,9,1
0,44,-2.8,1016,86,6.2,0,0,19,1,135,465,0.29,9,1
0,48.2,-2.8,1016,86,6.2,0,0,19,1,150,465,0.32,9,1
15,51.9,-2.8,1016,86,6.2,0,0,19,1,165,465,0.35,9,1
19,55,-2.5,1016,83,5.7,0,0,15,1,180,465,0.39,10,1
24,57.4,-2.5,1016,83,5.7,0,0,15,1,195,465,0.42,10,1
678,59.2,-2.5,1016,83,5.7,0,0,15,1,210,465,0.45,10,1
2367,60.2,-2.5,1016,83,5.7,0,0,15,1,225,465,0.48,10,1
2572,60.6,-2.2,1016,81,5.5,0,0,10,1,240,465,0.52,11,1
2598,60.2,-2.2,1016,81,5.5,0,0,10,1,255,465,0.55,11,1
2640,59.2,-2.2,1016,81,5.5,0,0,10,1,270,465,0.58,11,1
2706,57.4,-2.2,1016,81,5.5,0,0,10,1,285,465,0.61,11,1
2631,55,-2,1015,79,5.4,0,0,3,1,300,465,0.65,12,1
2376,51.8,-2,1015,79,5.4,0,0,3,1,315,465,0.68,12,1
2195,48.1,-2,1015,79,5.4,0,0,3,1,330,465,0.71,12,1
1643,43.8,-2,1015,79,5.4,0,0,3,1,345,465,0.74,12,1
1213,38.9,-2,1015,77,5.5,0,0,1,1,360,465,0.77,13,1
836,33.5,-2,1015,77,5.5,0,0,1,1,375,465,0.81,13,1
577,27.8,-2,1015,77,5.5,0,0,1,1,390,465,0.84,13,1
528,21.7,-2,1015,77,5.5,0,0,1,1,405,465,0.87,13,1
402,15.6,-2.1,1015,76,5,0,0,0,1,420,465,0.9,14,1
201,9.6,-2.1,1015,76,5,0,0,0,1,435,465,0.94,14,1
57,4.3,-2.1,1015,76,5,0,0,0,1,450,465,0.97,14,1
33,0.6,-2.1,1015,76,5,0,0,0,1,465,465,1,14,1
0,0,-3.2,1015,77,4.8,0,0,0,0,0,465,0,15,1
0,0,-3.2,1015,77,4.8,0,0,0,0,0,465,0,15,1
0,0,-3.2,1015,77,4.8,0,0,0,0,0,465,0,15,1
0,0,-3.2,1015,77,4.8,0,0,0,0,0,465,0,15,1
0,0,-4,1015,79,4.8,0,0,0,0,0,465,0,16,1
0,0,-4,1015,79,4.8,0,0,0,0,0,465,0,16,1
0,0,-4,1015,79,4.8,0,0,0,0,0,465,0,16,1
0,0,-4,1015,79,4.8,0,0,0,0,0,465,0,16,1
0,0,-5.2,1016,81,4.8,0,0,0,0,0,465,0,17,1
0,0,-5.2,1016,81,4.8,0,0,0,0,0,465,0,17,1
0,0,-5.2,1016,81,4.8,0,0,0,0,0,465,0,17,1
0,0,-5.2,1016,81,4.8,0,0,0,0,0,465,0,17,1
0,0,-5.4,1016,82,4.7,0,0,0,0,0,465,0,18,1
0,0,-5.4,1016,82,4.7,0,0,0,0,0,465,0,18,1
0,0,-5.4,1016,82,4.7,0,0,0,0,0,465,0,18,1
0,0,-5.4,1016,82,4.7,0,0,0,0,0,465,0,18,1
0,0,-6.2,1016,83,4.3,0,0,0,0,0,465,0,19,1
0,0,-6.2,1016,83,4.3,0,0,0,0,0,465,0,19,1
0,0,-6.2,1016,83,4.3,0,0,0,0,0,465,0,19,1
0,0,-6.2,1016,83,4.3,0,0,0,0,0,465,0,19,1
0,0,-6.4,1016,84,4.2,0,0,0,0,0,465,0,20,1
0,0,-6.4,1016,84,4.2,0,0,0,0,0,465,0,20,1
0,0,-6.4,1016,84,4.2,0,0,0,0,0,465,0,20,1
0,0,-6.4,1016,84,4.2,0,0,0,0,0,465,0,20,1
0,0,-7.2,1016,85,4.4,0,0,0,0,0,465,0,21,1
0,0,-7.2,1016,85,4.4,0,0,0,0,0,465,0,21,1
0,0,-7.2,1016,85,4.4,0,0,0,0,0,465,0,21,1
0,0,-7.2,1016,85,4.4,0,0,0,0,0,465,0,21,1
0,0,-7.4,1016,87,4.5,0,0,0,0,0,465,0,22,1
0,0,-7.4,1016,87,4.5,0,0,0,0,0,465,0,22,1
0,0,-7.4,1016,87,4.5,0,0,0,0,0,465,0,22,1
0,0,-7.4,1016,87,4.5,0,0,0,0,0,465,0,22,1
0,0,-7.8,1016,87,4.7,0,0,0,0,0,465,0,23,1
0,0,-7.8,1016,87,4.7,0,0,0,0,0,465,0,23,1
0,0,-7.8,1016,87,4.7,0,0,0,0,0,465,0,23,1
0,0,-7.8,1016,87,4.7,0,0,0,0,0,465,0,23,1
0,0,-7.9,1016,87,4.9,0,0,0,0,0,465,0,0,1
0,0,-7.9,1016,87,4.9,0,0,0,0,0,465,0,0,1
0,0,-7.9,1016,87,4.9,0,0,0,0,0,465,0,0,1
0,0,-7.9,1016,87,4.9,0,0,0,0,0,465,0,0,1
0,0,-8.6,1016,86,5.3,0,0,0,0,0,465,0,1,1
0,0,-8.6,1016,86,5.3,0,0,0,0,0,465,0,1,1
0,0,-8.6,1016,86,5.3,0,0,0,0,0,465,0,1,1
0,0,-8.6,1016,86,5.3,0,0,0,0,0,465,0,1,1
0,0,-8.6,1015,85,5.5,0,0,1,0,0,465,0,2,1
0,0,-8.6,1015,85,5.5,0,0,1,0,0,465,0,2,1
0,0,-8.6,1015,85,5.5,0,0,1,0,0,465,0,2,1
0,0,-8.6,1015,85,5.5,0,0,1,0,0,465,0,2,1
0,0,-8.6,1015,84,5.5,0,0,0,0,0,465,0,3,1
0,0,-8.6,1015,84,5.5,0,0,0,0,0,465,0,3,1
0,0,-8.6,1015,84,5.5,0,0,0,0,0,465,0,3,1
0,0,-8.6,1015,84,5.5,0,0,0,0,0,465,0,3,1
0,0,-8.9,1014,83,5.7,0,0,1,0,0,465,0,4,1
0,0,-8.9,1014,83,5.7,0,0,1,0,0,465,0,4,1
0,0,-8.9,1014,83,5.7,0,0,1,0,0,465,0,4,1
0,0,-8.9,1014,83,5.7,0,0,1,0,0,465,0,4,1
0,0,-9.1,1013,81,6,0,0,1,0,0,465,0,5,1
0,0,-9.1,1013,81,6,0,0,1,0,0,465,0,5,1
0,0,-9.1,1013,81,6,0,0,1,0,0,465,0,5,1
0,0,-9.1,1013,81,6,0,0,1,0,0,465,0,5,1
0,0,-9.2,1012,81,6.6,0,0,11,0,0,465,0,6,1
0,0,-9.2,1012,81,6.6,0,0,11,0,0,465,0,6,1
0,0,-9.2,1012,81,6.6,0,0,11,0,0,465,0,6,1
0,0,-9.2,1012,81,6.6,0,0,11,0,0,465,0,6,1
0,0,-9.2,1012,79,7.2,0,0,10,0,0,465,0,7,1
40,0.9,-9.2,1012,79,7.2,0,0,10,1,15,465,0.03,7,1
91,4.9,-9.2,1012,79,7.2,0,0,10,1,30,465,0.06,7,1
197,10.3,-9.2,1012,79,7.2,0,0,10,1,45,465,0.1,7,1
417,16.4,-9.2,1011,78,8,0,0,17,1,60,465,0.13,8,1
1224,22.5,-9.2,1011,78,8,0,0,17,1,75,465,0.16,8,1
1715,28.6,-9.2,1011,78,8,0,0,17,1,90,465,0.19,8,1
1984,34.4,-9.2,1011,78,8,0,0,17,1,105,465,0.23,8,1
2210,39.7,-8.4,1009,76,8.2,0,0,54,1,120,465,0.26,9,1
2253,44.4,-8.4,1009,76,8.2,0,0,54,1,135,465,0.29,9,1
2772,48.6,-8.4,1009,76,8.2,0,0,54,1,150,465,0.32,9,1
3198,51.1,-8.4,1009,76,8.2,0,0,54,1,165,465,0.35,9,1
2543,21.8,-7.3,1008,75,7.5,0,0,97,1,180,465,0.39,10,1
2285,42,-7.3,1008,75,7.5,0,0,97,1,195,465,0.42,10,1
2505,59.1,-7.3,1008,75,7.5,0,0,97,1,210,465,0.45,10,1
2103,60.1,-7.3,1008,75,7.5,0,0,97,1,225,465,0.48,10,1
2919,59.3,-6,1005,75,7.8,0,0,98,1,240,465,0.52,11,1
1088,28.3,-6,1005,75,7.8,0,0,98,1,255,465,0.55,11,1
846,8.8,-6,1005,75,7.8,0,0,98,1,270,465,0.58,11,1
851,15,-6,1005,75,7.8,0,0,98,1,285,465,0.61,11,1
576,27.3,-5.3,1004,76,8.1,0,0,99,1,300,465,0.65,12,1
491,13.3,-5.3,1004,76,8.1,0,0,99,1,315,465,0.68,12,1
502,11.8,-5.3,1004,76,8.1,0,0,99,1,330,465,0.71,12,1
775,32.3,-5.3,1004,76,8.1,0,0,99,1,345,465,0.74,12,1
331,16.2,-4.5,1001,77,9,0,0,100,1,360,465,0.77,13,1
299,14.3,-4.5,1001,77,9,0,0,100,1,375,465,0.81,13,1
231,7.3,-4.5,1001,77,9,0,0,100,1,390,465,0.84,13,1
182,2.9,-4.5,1001,77,9,0,0,100,1,405,465,0.87,13,1
65,4.2,-3.9,999,82,10.1,0,0.11,100,1,420,465,0.9,14,1
22,6.9,-3.9,999,82,10.1,0,0.11,100,1,435,465,0.94,14,1
17,4.2,-3.9,999,82,10.1,0,0.11,100,1,450,465,0.97,14,1
5,0.8,-3.9,999,82,10.1,0,0.11,100,1,465,465,1,14,1
0,0,-3.8,997,88,9.9,0,0.8,100,0,0,465,0,15,1
0,0,-3.8,997,88,9.9,0,0.8,100,0,0,465,0,15,1
0,0,-3.8,997,88,9.9,0,0.8,100,0,0,465,0,15,1
0,0,-3.8,997,88,9.9,0,0.8,100,0,0,465,0,15,1
0,0,-3.7,996,94,9.2,0,1.41,100,0,0,465,0,16,1
0,0,-3.7,996,94,9.2,0,1.41,100,0,0,465,0,16,1
0,0,-3.7,996,94,9.2,0,1.41,100,0,0,465,0,16,1
0,0,-3.7,996,94,9.2,0,1.41,100,0,0,465,0,16,1
0,0,-3.5,995,95,8.1,0,0.95,99,0,0,465,0,17,1
0,0,-3.5,995,95,8.1,0,0.95,99,0,0,465,0,17,1
0,0,-3.5,995,95,8.1,0,0.95,99,0,0,465,0,17,1
0,0,-3.5,995,95,8.1,0,0.95,99,0,0,465,0,17,1
0,0,-2.7,995,98,6.8,0,0.42,96,0,0,465,0,18,1
0,0,-2.7,995,98,6.8,0,0.42,96,0,0,465,0,18,1
0,0,-2.7,995,98,6.8,0,0.42,96,0,0,465,0,18,1
0,0,-2.7,995,98,6.8,0,0.42,96,0,0,465,0,18,1
0,0,-1.6,994,96,5.9,0,0.13,80,0,0,465,0,19,1
0,0,-1.6,994,96,5.9,0,0.13,80,0,0,465,0,19,1
0,0,-1.6,994,96,5.9,0,0.13,80,0,0,465,0,19,1
0,0,-1.6,994,96,5.9,0,0.13,80,0,0,465,0,19,1
0,0,-0.9,994,96,6.1,0,0,71,0,0,465,0,20,1
0,0,-0.9,994,96,6.1,0,0,71,0,0,465,0,20,1
0,0,-0.9,994,96,6.1,0,0,71,0,0,465,0,20,1
0,0,-0.9,994,96,6.1,0,0,71,0,0,465,0,20,1
0,0,0.1,994,96,6.8,0,0,79,0,0,465,0,21,1
0,0,0.1,994,96,6.8,0,0,79,0,0,465,0,21,1
0,0,0.1,994,96,6.8,0,0,79,0,0,465,0,21,1
0,0,0.1,994,96,6.8,0,0,79,0,0,465,0,21,1
0,0,1.1,995,94,6.5,0,0.21,87,0,0,465,0,22,1
0,0,1.1,995,94,6.5,0,0.21,87,0,0,465,0,22,1
0,0,1.1,995,94,6.5,0,0.21,87,0,0,465,0,22,1
0,0,1.1,995,94,6.5,0,0.21,87,0,0,465,0,22,1
0,0,1.7,995,94,6.6,0,0.35,91,0,0,465,0,23,1
0,0,1.7,995,94,6.6,0,0.35,91,0,0,465,0,23,1
0,0,1.7,995,94,6.6,0,0.35,91,0,0,465,0,23,1
0,0,1.7,995,94,6.6,0,0.35,91,0,0,465,0,23,1
0,0,1.8,995,92,6.8,0,0,85,0,0,465,0,0,1
0,0,1.8,995,92,6.8,0,0,85,0,0,465,0,0,1
0,0,1.8,995,92,6.8,0,0,85,0,0,465,0,0,1
0,0,1.8,995,92,6.8,0,0,85,0,0,465,0,0,1
0,0,2.3,996,91,7.2,0,0,96,0,0,465,0,1,1
0,0,2.3,996,91,7.2,0,0,96,0,0,465,0,1,1
0,0,2.3,996,91,7.2,0,0,96,0,0,465,0,1,1
0,0,2.3,996,91,7.2,0,0,96,0,0,465,0,1,1
0,0,2.5,997,90,7.1,0,0,92,0,0,465,0,2,1
0,0,2.5,997,90,7.1,0,0,92,0,0,465,0,2,1
0,0,2.5,997,90,7.1,0,0,92,0,0,465,0,2,1
0,0,2.5,997,90,7.1,0,0,92,0,0,465,0,2,1
0,0,2.8,997,90,7,0,0,79,0,0,465,0,3,1
0,0,2.8,997,90,7,0,0,79,0,0,465,0,3,1
0,0,2.8,997,90,7,0,0,79,0,0,465,0,3,1
0,0,2.8,997,90,7,0,0,79,0,0,465,0,3,1
0,0,2.6,997,89,7.1,0,0,57,0,0,465,0,4,1
0,0,2.6,997,89,7.1,0,0,57,0,0,465,0,4,1
0,0,2.6,997,89,7.1,0,0,57,0,0,465,0,4,1
0,0,2.6,997,89,7.1,0,0,57,0,0,465,0,4,1
0,0,2.6,998,89,7.2,0,0,64,0,0,465,0,5,1
0,0,2.6,998,89,7.2,0,0,64,0,0,465,0,5,1
0,0,2.6,998,89,7.2,0,0,64,0,0,465,0,5,1
0,0,2.6,998,89,7.2,0,0,64,0,0,465,0,5,1
0,0,2.1,998,88,7,0,0,60,0,0,465,0,6,1
0,0,2.1,998,88,7,0,0,60,0,0,465,0,6,1
0,0,2.1,998,88,7,0,0,60,0,0,465,0,6,1
0,0,2.1,998,88,7,0,0,60,0,0,465,0,6,1
0,0,2.1,999,87,7.1,0,0,59,0,0,465,0,7,1
0,0.9,2.1,999,87,7.1,0,0,59,1,15,465,0.03,7,1
28,4.2,2.1,999,87,7.1,0,0,59,1,30,465,0.06,7,1
46,8.3,2.1,999,87,7.1,0,0,59,1,45,465,0.1,7,1
78,12.9,2,999,87,7.3,0,0,70,1,60,465,0.13,8,1
113,10.5,2,999,87,7.3,0,0,70,1,75,465,0.16,8,1
240,7.8,2,999,87,7.3,0,0,70,1,90,465,0.19,8,1
326,7.4,2,999,87,7.3,0,0,70,1,105,465,0.23,8,1
446,25.2,2.4,1000,87,7.7,0,0,81,1,120,465,0.26,9,1
467,14.5,2.4,1000,87,7.7,0,0,81,1,135,465,0.29,9,1
1278,4.7,2.4,1000,87,7.7,0,0,81,1,150,465,0.32,9,1
969,5,2.4,1000,87,7.7,0,0,81,1,165,465,0.35,9,1
492,5.2,2.7,1000,86,7.4,0,0,55,1,180,465,0.39,10,1
558,5.6,2.7,1000,86,7.4,0,0,55,1,195,465,0.42,10,1
399,12.1,2.7,1000,86,7.4,0,0,55,1,210,465,0.45,10,1
434,8.6,2.7,1000,86,7.4,0,0,55,1,225,465,0.48,10,1
906,5.6,2.8,1001,85,7.7,0,0,72,1,240,465,0.52,11,1
1548,5.5,2.8,1001,85,7.7,0,0,72,1,255,465,0.55,11,1
850,5.5,2.8,1001,85,7.7,0,0,72,1,270,465,0.58,11,1
792,8.4,2.8,1001,85,7.7,0,0,72,1,285,465,0.61,11,1
535,6.5,2.9,1000,85,7.4,0,0,77,1,300,465,0.65,12,1
304,5.2,2.9,1000,85,7.4,0,0,77,1,315,465,0.68,12,1
880,8.2,2.9,1000,85,7.4,0,0,77,1,330,465,0.71,12,1
684,5.9,2.9,1000,85,7.4,0,0,77,1,345,465,0.74,12,1
380,5.6,3,1000,85,7.1,0,0,58,1,360,465,0.77,13,1
197,4.3,3,1000,85,7.1,0,0,58,1,375,465,0.81,13,1
143,3.8,3,1000,85,7.1,0,0,58,1,390,465,0.84,13,1
101,2.9,3,1000,85,7.1,0,0,58,1,405,465,0.87,13,1
133,2.4,2.4,1001,84,6.8,0,0,49,1,420,465,0.9,14,1
84,6.4,2.4,1001,84,6.8,0,0,49,1,435,465,0.94,14,1
24,4.5,2.4,1001,84,6.8,0,0,49,1,450,465,0.97,14,1
5,1,2.4,1001,84,6.8,0,0,49,1,465,465,1,14,1
0,0,1.9,1001,85,6.5,0,0,47,0,0,465,0,15,1
0,0,1.9,1001,85,6.5,0,0,47,0,0,465,0,15,1
0,0,1.9,1001,85,6.5,0,0,47,0,0,465,0,15,1
0,0,1.9,1001,85,6.5,0,0,47,0,0,465,0,15,1
0,0,1.7,1001,86,6.4,0,0,76,0,0,465,0,16,1
0,0,1.7,1001,86,6.4,0,0,76,0,0,465,0,16,1
0,0,1.7,1001,86,6.4,0,0,76,0,0,465,0,16,1
0,0,1.7,1001,86,6.4,0,0,76,0,0,465,0,16,1
0,0,1.6,1000,86,5.9,0,0,61,0,0,465,0,17,1
0,0,1.6,1000,86,5.9,0,0,61,0,0,465,0,17,1
0,0,1.6,1000,86,5.9,0,0,61,0,0,465,0,17,1
0,0,1.6,1000,86,5.9,0,0,61,0,0,465,0,17,1
0,0,1.6,1000,87,5.9,0,0,23,0,0,465,0,18,1
0,0,1.6,1000,87,5.9,0,0,23,0,0,465,0,18,1
0,0,1.6,1000,87,5.9,0,0,23,0,0,465,0,18,1
0,0,1.6,1000,87,5.9,0,0,23,0,0,465,0,18,1
0,0,1.4,1000,88,5.5,0,0.13,31,0,0,465,0,19,1
0,0,1.4,1000,88,5.5,0,0.13,31,0,0,465,0,19,1
0,0,1.4,1000,88,5.5,0,0.13,31,0,0,465,0,19,1
0,0,1.4,1000,88,5.5,0,0.13,31,0,0,465,0,19,1
0,0,1.4,999,89,5.2,0,0,55,0,0,465,0,20,1
0,0,1.4,999,89,5.2,0,0,55,0,0,465,0,20,1
0,0,1.4,999,89,5.2,0,0,55,0,0,465,0,20,1
0,0,1.4,999,89,5.2,0,0,55,0,0,465,0,20,1
0,0,1.4,999,90,4.9,0,0,94,0,0,465,0,21,1
0,0,1.4,999,90,4.9,0,0,94,0,0,465,0,21,1
0,0,1.4,999,90,4.9,0,0,94,0,0,465,0,21,1
0,0,1.4,999,90,4.9,0,0,94,0,0,465,0,21,1
0,0,0.8,998,90,4.1,0,0,100,0,0,465,0,22,1
0,0,0.8,998,90,4.1,0,0,100,0,0,465,0,22,1
0,0,0.8,998,90,4.1,0,0,100,0,0,465,0,22,1
0,0,0.8,998,90,4.1,0,0,100,0,0,465,0,22,1
0,0,0.6,997,90,3.8,0,0,100,0,0,465,0,23,1
0,0,0.6,997,90,3.8,0,0,100,0,0,465,0,23,1
0,0,0.6,997,90,3.8,0,0,100,0,0,465,0,23,1
0,0,0.6,997,90,3.8,0,0,100,0,0,465,0,23,1
0,0,0.2,996,90,3.8,0,0,100,0,0,465,0,0,1
0,0,0.2,996,90,3.8,0,0,100,0,0,465,0,0,1
0,0,0.2,996,90,3.8,0,0,100,0,0,465,0,0,1
0,0,0.2,996,90,3.8,0,0,100,0,0,465,0,0,1
0,0,0.8,994,90,3.7,0,0,100,0,0,465,0,1,1
0,0,0.8,994,90,3.7,0,0,100,0,0,465,0,1,1
0,0,0.8,994,90,3.7,0,0,100,0,0,465,0,1,1
0,0,0.8,994,90,3.7,0,0,100,0,0,465,0,1,1
0,0,0.8,994,92,3.7,0,0.18,100,0,0,465,0,2,1
0,0,0.8,994,92,3.7,0,0.18,100,0,0,465,0,2,1
0,0,0.8,994,92,3.7,0,0.18,100,0,0,465,0,2,1
0,0,0.8,994,92,3.7,0,0.18,100,0,0,465,0,2,1
0,0,0.8,992,94,3.9,0,0.42,100,0,0,465,0,3,1
0,0,0.8,992,94,3.9,0,0.42,100,0,0,465,0,3,1
0,0,0.8,992,94,3.9,0,0.42,100,0,0,465,0,3,1
0,0,0.8,992,94,3.9,0,0.42,100,0,0,465,0,3,1
0,0,0.1,990,95,4.2,0,0.34,100,0,0,465,0,4,1
0,0,0.1,990,95,4.2,0,0.34,100,0,0,465,0,4,1
0,0,0.1,990,95,4.2,0,0.34,100,0,0,465,0,4,1
0,0,0.1,990,95,4.2,0,0.34,100,0,0,465,0,4,1
0,0,0.5,989,96,4.8,0,0.17,100,0,0,465,0,5,1
0,0,0.5,989,96,4.8,0,0.17,100,0,0,465,0,5,1
0,0,0.5,989,96,4.8,0,0.17,100,0,0,465,0,5,1
0,0,0.5,989,96,4.8,0,0.17,100,0,0,465,0,5,1
0,0,0.1,987,97,5.4,0,0.42,100,0,0,465,0,6,1
0,0,0.1,987,97,5.4,0,0.42,100,0,0,465,0,6,1
0,0,0.1,987,97,5.4,0,0.42,100,0,0,465,0,6,1
0,0,0.1,987,97,5.4,0,0.42,100,0,0,465,0,6,1
0,0,0,986,98,6,0,0.93,100,0,0,465,0,7,1
0,1.1,0,986,98,6,0,0.93,100,1,15,465,0.03,7,1
0,4.6,0,986,98,6,0,0.93,100,1,30,465,0.06,7,1
0,9.1,0,986,98,6,0,0.93,100,1,45,465,0.1,7,1
0,5.7,0,985,98,5.9,0,1.11,100,1,60,465,0.13,8,1
0,2.9,0,985,98,5.9,0,1.11,100,1,75,465,0.16,8,1
0,3.4,0,985,98,5.9,0,1.11,100,1,90,465,0.19,8,1
0,3.8,0,985,98,5.9,0,1.11,100,1,105,465,0.23,8,1
0,4.7,0,985,98,4.7,0,0.82,100,1,120,465,0.26,9,1
33,18.5,0,985,98,4.7,0,0.82,100,1,135,465,0.29,9,1
43,11.6,0,985,98,4.7,0,0.82,100,1,150,465,0.32,9,1
55,5.1,0,985,98,4.7,0,0.82,100,1,165,465,0.35,9,1
102,5.4,0.1,985,98,3.1,0,0.77,97,1,180,465,0.39,10,1
168,5.7,0.1,985,98,3.1,0,0.77,97,1,195,465,0.42,10,1
132,5.8,0.1,985,98,3.1,0,0.77,97,1,210,465,0.45,10,1
123,8.8,0.1,985,98,3.1,0,0.77,97,1,225,465,0.48,10,1
116,8.2,0.1,985,99,2,0,0.6,100,1,240,465,0.52,11,1
110,6.3,0.1,985,99,2,0,0.6,100,1,255,465,0.55,11,1
103,6.6,0.1,985,99,2,0,0.6,100,1,270,465,0.58,11,1
99,8.6,0.1,985,99,2,0,0.6,100,1,285,465,0.61,11,1
105,8.5,0,985,100,0.7,0,0.57,100,1,300,465,0.65,12,1
121,6.1,0,985,100,0.7,0,0.57,100,1,315,465,0.68,12,1
153,6.1,0,985,100,0.7,0,0.57,100,1,330,465,0.71,12,1
112,19,0,985,100,0.7,0,0.57,100,1,345,465,0.74,12,1
89,11,0,986,100,2.9,0,0.53,100,1,360,465,0.77,13,1
74,13.9,0,986,100,2.9,0,0.53,100,1,375,465,0.81,13,1
40,13.6,0,986,100,2.9,0,0.53,100,1,390,465,0.84,13,1
21,5.5,0,986,100,2.9,0,0.53,100,1,405,465,0.87,13,1
12,4.4,0,988,99,4.9,0,0.44,100,1,420,465,0.9,14,1
9,8.1,0,988,99,4.9,0,0.44,100,1,435,465,0.94,14,1
10,5.4,0,988,99,4.9,0,0.44,100,1,450,465,0.97,14,1
1,1.4,0,988,99,4.9,0,0.44,100,1,465,465,1,14,1
0,0,0,989,98,5.9,0,0.43,98,0,0,465,0,15,1
0,0,0,989,98,5.9,0,0.43,98,0,0,465,0,15,1
0,0,0,989,98,5.9,0,0.43,98,0,0,465,0,15,1
0,0,0,989,98,5.9,0,0.43,98,0,0,465,0,15,1
0,0,0.1,991,97,5.9,0,0.43,94,0,0,465,0,16,1
0,0,0.1,991,97,5.9,0,0.43,94,0,0,465,0,16,1
0,0,0.1,991,97,5.9,0,0.43,94,0,0,465,0,16,1
0,0,0.1,991,97,5.9,0,0.43,94,0,0,465,0,16,1
0,0,0.6,993,96,5.8,0,0.19,87,0,0,465,0,17,1
0,0,0.6,993,96,5.8,0,0.19,87,0,0,465,0,17,1
0,0,0.6,993,96,5.8,0,0.19,87,0,0,465,0,17,1
0,0,0.6,993,96,5.8,0,0.19,87,0,0,465,0,17,1
0,0,0.1,994,96,5.5,0,0,94,0,0,465,0,18,1
0,0,0.1,994,96,5.5,0,0,94,0,0,465,0,18,1
0,0,0.1,994,96,5.5,0,0,94,0,0,465,0,18,1
0,0,0.1,994,96,5.5,0,0,94,0,0,465,0,18,1
0,0,0.3,995,95,4.9,0,0,85,0,0,465,0,19,1
0,0,0.3,995,95,4.9,0,0,85,0,0,465,0,19,1
0,0,0.3,995,95,4.9,0,0,85,0,0,465,0,19,1
0,0,0.3,995,95,4.9,0,0,85,0,0,465,0,19,1
0,0,0.6,996,96,4.6,0,0,93,0,0,465,0,20,1
0,0,0.6,996,96,4.6,0,0,93,0,0,465,0,20,1
0,0,0.6,996,96,4.6,0,0,93,0,0,465,0,20,1
0,0,0.6,996,96,4.6,0,0,93,0,0,465,0,20,1
0,0,0.8,997,96,4.3,0,0,97,0,0,465,0,21,1
0,0,0.8,997,96,4.3,0,0,97,0,0,465,0,21,1
0,0,0.8,997,96,4.3,0,0,97,0,0,465,0,21,1
0,0,0.8,997,96,4.3,0,0,97,0,0,465,0,21,1
0,0,0.7,998,96,3.7,0,0,92,0,0,465,0,22,1
0,0,0.7,998,96,3.7,0,0,92,0,0,465,0,22,1
0,0,0.7,998,96,3.7,0,0,92,0,0,465,0,22,1
0,0,0.7,998,96,3.7,0,0,92,0,0,465,0,22,1
